Video_ID	Majority_Voting	Label	Target_Victimg	Componentg	Duration
BV1te411D7zR	Normal	['Normal', 'Normal']	[]	[]	[]
BV1vY4y1D7hz	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1BL4y1j7iH	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component']	[(0, 18)]
BV1PW4y1x7kS	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 54)]
BV1pK411G7vj	Normal	['Normal', 'Normal']	[]	[]	[]
BV13V411Q7zg	Normal	['Normal', 'Normal']	[]	[]	[]
BV1MQ4y1N77K	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Bk4y1A7y9	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Te411m7PS	Normal	['Normal', 'Normal']	[]	[]	[]
BV1nB4y1Q73J	Offensive	['Offensive', 'Offensive']	['Parents']	['Audio', 'Vision component', 'Metadata']	[(0, 45)]
BV1M64y16782	Normal	['Normal', 'Normal']	[]	[]	[]
BV1uU4y1P7D3	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Cr4y1u7Y7	Normal	['Normal', 'Normal']	[]	[]	[]
BV1oS4y1c7v3	Offensive	['Offensive', 'Offensive']	['Woman']	['Audio', 'Transcript']	[(0, 41)]
BV13y4y1J7ZU	Normal	['Normal', 'Normal']	[]	[]	[]
BV1sy4y1X75j	Normal	['Normal', 'Normal']	[]	[]	[]
BV1cR4y1m7YS	Hateful	['Offensive', 'Hateful', 'Hateful']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 12)]
BV1vC4y1K7E7	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Pj411N7Mb	Hateful	['Counter Narrative', 'Hateful', 'Hateful']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 34)]
BV11u411G7Na	Normal	['Normal', 'Normal']	[]	[]	[]
BV1gV4y1a7HY	Normal	['Normal', 'Normal']	[]	[]	[]
BV1s24y1L7tr	Hateful	['Hateful', 'Hateful']	['Man', 'American']	['Vision component', 'Transcript', 'Metadata']	[(0, 12)]
BV1zT411o7uX	Normal	['Normal', 'Normal']	[]	[]	[]
BV15F411z7tS	Normal	['Normal', 'Normal']	[]	[]	[]
BV1r64y1H78r	Normal	['Offensive', 'Normal', 'Normal']	['Man']	['Audio', 'Metadata']	[(16, 24)]
BV1S84y1R7B4	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Ab411h7o4	Normal	['Offensive', 'Normal', 'Normal']	[]	['Vision component']	[(0, 15)]
BV13z4y197Mb	Normal	['Normal', 'Normal']	[]	[]	[]
BV1UT4y1p7WS	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Pu4y1g7Pk	Normal	['Offensive', 'Normal', 'Normal']	['Woman', 'LGBTQ']	['Metadata']	[]
BV1kq4y1d7L2	Normal	['Offensive', 'Normal', 'Normal']	[]	['Audio', 'Vision component']	[(4, 7)]
BV1Zk4y1W7mz	Normal	['Normal', 'Normal']	[]	[]	[]
BV14E411b7oC	Normal	['Offensive', 'Normal', 'Normal']	[]	['Metadata']	[]
BV1GW4y1v7Qi	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Aq4y187wR	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Uw411v7w1	Offensive	['Offensive', 'Hateful', 'Offensive']	['Man', 'LGBTQ']	['Vision component', 'Metadata']	[(0, 16)]
BV1Qa4y1W7xv	Normal	['Normal', 'Normal']	[]	[]	[]
BV1tq4y1G74f	Normal	['Offensive', 'Normal', 'Normal']	['Man']	['Vision component', 'Metadata']	[]
BV1GB4y1M7y1	Normal	['Offensive', 'Normal', 'Normal']	[]	['Metadata']	[]
BV11m4y1C7CJ	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Zm4y1z7sE	Normal	['Normal', 'Normal']	[]	[]	[]
BV13K4y1B7rQ	Normal	['Normal', 'Normal']	[]	[]	[]
BV12j411q7UR	Offensive	['Offensive', 'Offensive']	['LGBTQ']	['Metadata']	[]
BV12B4y1J7FM	Offensive	['Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[]
BV1ru411E7Ph	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component', 'Metadata']	[(0, 44)]
BV1q84y1e78M	Offensive	['Offensive', 'Hateful', 'Offensive']	['Man', 'LGBTQ']	['Vision component', 'Metadata']	[(0, 15)]
BV1qm4y1B7QG	Offensive	['Offensive', 'Offensive']	['Woman', 'LGBTQ']	['Vision component', 'Transcript', 'Metadata']	[(10, 18)]
BV1qe411r7Mg	Hateful	['Hateful', 'Hateful']	['Woman']	['Metadata']	[]
BV1xN411u7Jh	Normal	['Normal', 'Normal']	[]	[]	[]
BV1C14y1w7vm	Normal	['Normal', 'Normal']	[]	[]	[]
BV1JZ421z7Y7	Normal	['Normal', 'Normal']	[]	[]	[]
BV117421N7HM	Offensive	['Offensive', 'Offensive']	[]	['Vision component', 'Transcript', 'Metadata']	[(0, 25)]
BV1ze4y1q7mk	Normal	['Normal', 'Normal']	[]	[]	[]
BV1a14y197EE	Normal	['Normal', 'Normal']	[]	[]	[]
BV1ko4y187wP	Normal	['Normal', 'No', 'Normal']	[]	[]	[]
BV18a4y1r7XW	Normal	['Normal', 'Normal']	[]	[]	[]
BV1CN4y1h79K	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata']	[(0, 8)]
BV1xE411Y7Dv	Offensive	['Offensive', 'Offensive']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 25)]
BV1jJ41147t5	Normal	['Normal', 'Normal']	[]	[]	[]
BV1494y1F7Vz	Normal	['Hateful', 'Normal', 'Normal']	"[""Mama's Boy""]"	['Transcript']	[(29, 33)]
BV1LZ4y1v7FB	Normal	['Normal', 'Normal']	[]	[]	[]
BV1aP41167kx	Normal	['Offensive', 'Normal', 'Normal']	[]	['Audio', 'Transcript', 'Metadata']	[(8, 30)]
BV1th411r79j	Normal	['Normal', 'Normal']	[]	[]	[]
BV11j411R76r	Normal	['Normal', 'Normal']	[]	[]	[]
BV1hp4y1E7z8	Hateful	['Hateful', 'Hateful']	['Japanese', 'Woman']	['Transcript', 'Metadata']	[(0, 13)]
BV1354y1G7Td	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Pv411p7xJ	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component', 'Metadata']	[(0, 11)]
BV1nY4y1B7h3	Normal	['Normal', 'Normal']	[]	[]	[]
BV1ru4m1N7qy	Normal	['Normal', 'Normal']	[]	[]	[]
BV14c41157Tz	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Cm411Q7Tp	Offensive	['Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[(0, 40)]
BV1z441137YL	Normal	['Normal', 'Normal']	[]	[]	[]
BV1N54y1P78c	Hateful	['Hateful', 'Hateful']	['Woman']	['Audio', 'Transcript', 'Metadata']	[(0, 23)]
BV1cu4y1g76S	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Hj411W7ic	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Rv4y1C7x8	Normal	['Normal', 'Normal']	[]	[]	[]
BV1pj411j7Yy	Normal	['Normal', 'Normal']	[]	[]	[]
BV1824y1g76b	Hateful	['Hateful', 'Hateful']	['Japanese']	['Vision component', 'Transcript', 'Metadata']	[(0, 23)]
BV1GD4y187g7	Normal	['Normal', 'Normal']	[]	[]	[]
BV14d4y1E7ew	Offensive	['Offensive', 'Offensive']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 24)]
BV1wK4y1d79P	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Gb411o7Fr	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component', 'Transcript', 'Metadata']	[(0, 57)]
BV13N4y1f7dp	Normal	['Normal', 'Normal']	[]	[]	[]
BV1jW4y1n7fP	Normal	['Offensive', 'Offensive']	['Woman']	['Vision component', 'Metadata']	[(0, 12)]
BV1zb411M7g3	Normal	['Normal', 'Normal']	[]	[]	[]
BV1hu4y1f7Ni	Offensive	['Offensive', 'Hateful', 'Normal', 'Offensive']	['Woman', 'LGBTQ']	['Metadata']	[]
BV19J411G7MT	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata']	[]
BV1214y1279y	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Bw411z71n	Offensive	['Offensive', 'Normal', 'Offensive']	[]	['Vision component', 'Metadata']	[(0, 9)]
BV15R4y1R7es	Offensive	['Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[(0, 22)]
BV1gT411H7a3	Normal	['Normal', 'Normal']	[]	[]	[]
BV1bp4y1h7m1	Offensive	['Hateful', 'Offensive', 'Offensive']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 28)]
BV1wX4y1R7WZ	Hateful	['Hateful', 'Hateful']	['Man', 'Taiwanese']	['Vision component', 'Transcript', 'Metadata']	[(0, 13)]
BV1wS4y1t7ws	Normal	['Normal', 'Normal']	[]	[]	[]
BV1au4y147Mr	Normal	['Normal', 'Normal']	[]	[]	[]
BV1uc41197AR	Normal	['Normal', 'Normal']	[]	[]	[]
BV1nf4y1q7NV	Normal	['Hateful', 'Normal', 'Normal']	['LGBTQ']	['Metadata']	[]
BV1GN41157rE	Offensive	['Offensive', 'Offensive']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 11)]
BV1Wm4y1i7Jt	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Zc411e73G	Normal	['Normal', 'Normal']	[]	[]	[]
BV1xt411X7GM	Normal	['Normal', 'Normal']	[]	[]	[]
BV1wa411f7Xx	Normal	['Counter Narrative', 'Normal', 'Normal']	[]	['Metadata']	[]
BV1qT411a7CZ	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Nt411N7bA	Hateful	['Offensive', 'Hateful', 'Hateful']	['Children', '千玺', 'Man', 'A celebrity ']	['Vision component', 'Metadata']	[(0, 11)]
BV1gT41167Jb	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component', 'Metadata']	[(0, 48)]
BV1724y1475b	Normal	['Normal', 'Normal']	[]	[]	[]
BV1wN411g7qt	Normal	['Normal', 'Normal']	[]	[]	[]
BV1gg411V7iH	Normal	['Normal', 'Normal']	[]	[]	[]
BV1e24y1T7Z2	Hateful	['Hateful', 'Hateful']	['Celebrity', 'Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 59)]
BV17z4y1M7z4	Normal	['Normal', 'Normal']	[]	[]	[]
BV17B4y1d7g7	Normal	['Normal', 'Normal']	[]	[]	[]
BV1GD4y1R7jX	Normal	['Normal', 'Normal']	[]	[]	[]
BV18i4y1b7k3	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata']	[(33, 36)]
BV1564y1M7Z6	Hateful	['Hateful', 'Hateful']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 39)]
BV16g411H7Mr	Offensive	['Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[(0, 16)]
BV158411i7rQ	Hateful	['Normal', 'Hateful', 'Hateful']	['Celebrity', 'Woman']	['Metadata']	[]
BV12N411j7Tt	Hateful	['Hateful', 'Normal', 'Hateful']	['Woman']	['Metadata']	[]
BV1t5411h71N	Offensive	['Offensive', 'Offensive']	['Woman', 'Man']	['Metadata']	[]
BV1iD4y1B7Sw	Normal	['Normal', 'Normal']	[]	[]	[]
BV1hr4y1T7EE	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Mp4y1Z7Hy	Hateful	['Hateful', 'Hateful']	['Man', 'Taiwanese']	['Vision component', 'Transcript', 'Metadata']	[(13, 31)]
BV13s4y1T7U1	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Jw411j7oC	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1rL411B7pD	Normal	['Normal', 'Normal']	[]	[]	[]
BV1X34y1u77R	Normal	['Normal', 'Normal']	[]	[]	[]
BV1EN4y1j7rN	Normal	['Normal', 'Normal']	[]	[]	[]
BV1hC4y1Z7tH	Normal	['Normal', 'Normal']	[]	[]	[]
BV1dC4y1N73S	Normal	['Normal', 'Normal']	['Man']	['Vision component']	[(14, 18)]
BV1G24y1e7pJ	Hateful	['Offensive', 'Hateful', 'Normal', 'Hateful']	['Celebrity', '蔡徐坤', 'Man']	['Audio', 'Vision component', 'Metadata']	[(0, 14)]
BV1R84y1u7ns	Offensive	['Hateful', 'Offensive', 'Offensive']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 56)]
BV1vz4y1r7ot	Offensive	['Offensive', 'Offensive']	['Man']	['Vision component', 'Metadata']	[(0, 19)]
BV1RN411B7UB	Normal	['Normal', 'Normal']	[]	[]	[]
BV1dX4y1c7GG	Normal	['Normal', 'Normal']	[]	[]	[]
BV1cM411J7bN	Normal	['Normal', 'Normal']	[]	[]	[]
BV1nP4y1s75k	Normal	['Normal', 'Normal']	[]	[]	[]
BV1v94y1C7r2	Normal	['Normal', 'Normal']	[]	[]	[]
BV144421w742	Normal	['Normal', 'Normal']	[]	[]	[]
BV18o4y1D7Dm	Normal	['Normal', 'Normal']	[]	[]	[]
BV1ot411h7my	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Go4y1p7RS	Normal	['Normal', 'Normal']	[]	[]	[]
BV1sV4y117mE	Normal	['Normal', 'Normal']	[]	[]	[]
BV1P64y1a7R5	Normal	['Normal', 'Normal']	[]	[]	[]
BV17x411f7n3	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Fi4y1e7LM	Normal	['Normal', 'Normal']	[]	[]	[]
BV1cf4y1K7QG	Offensive	['Offensive', 'Offensive']	[]	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 14)]
BV1w24y1n7qB	Normal	['Normal', 'Offensive', 'Normal']	[]	['Vision component']	[(28, 42)]
BV1a24y1w79M	Normal	['Normal', 'Normal']	[]	[]	[]
