Video_ID	Majority_Voting	Label	Target_Victimg	Componentg	Duration
NgVPuOVF3to	Normal	['Normal', 'Normal']	[]	[]	[]
Uf46jwTyQXU	Normal	['Offensive', 'Normal', 'Normal']	[]	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(19, 23)]
aHQxfDHVSc0	Normal	['Normal', 'Normal']	[]	[]	[]
F2Fzt8y_gi4	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata']	[]
FUQdH1RSWS4	Normal	['Normal', 'Normal']	[]	[]	[]
xnzoj9Y9cpQ	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman', 'Sex worker']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 15)]
ZcuoMJmnUHE	Normal	['Normal', 'Normal']	[]	[]	[]
pmlRRVUhRHM	Hateful	['Hateful', 'Counter Narrative', 'Hateful']	['LGBTQ']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 59)]
oL5NOZ9iznk	Offensive	['Counter Narrative', 'Offensive', 'Offensive']	[]	['Transcript', 'Metadata', 'Vision component']	[(0, 54)]
fa7GfedR-2M	Normal	['Normal', 'Normal']	[]	[]	[]
bSeLIntMfBQ	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata']	[]
CJs0SPOnRmg	Normal	['Normal', 'Normal']	[]	[]	[]
qfauUXHFxRw	Offensive	['Offensive', 'Offensive']	['Woman', 'Man']	['Transcript', 'Metadata']	[(15, 25)]
Kz3M_kw6oGQ	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
0hYe60sZ1kU	Normal	['Normal', 'Normal']	[]	[]	[]
7P8Qf0rbR6s	Normal	['Normal', 'Normal']	[]	[]	[]
ZwXC4vfDr8c	Normal	['Offensive', 'Normal', 'Normal']	['Woman', 'Man']	['Transcript', 'Metadata']	[(0, 48)]
ONtbRTOvg3k	Normal	['Normal', 'Normal']	[]	[]	[]
aXB3a9Ouvjw	Hateful	['Hateful', 'Normal', 'Hateful']	['African', 'Palestinian', 'Israel']	['Transcript', 'Audio', 'Metadata']	[(0, 55)]
saWNlKRThKA	Normal	['Normal', 'Normal']	[]	[]	[]
KV49pENhk4c	Offensive	['Offensive', 'Offensive']	[]	['Transcript', 'Audio', 'Metadata']	[(0, 4)]
XsgULojC6AA	Offensive	['Offensive', 'Offensive']	['Man']	['Transcript']	[(3, 17)]
jys4mdPgcts	Normal	['Normal', 'Normal']	[]	[]	[]
x0QfoSEV-Sg	Hateful	['Hateful', 'Normal', 'Hateful']	['LGBTQ', 'Man']	['Transcript', 'Audio', 'Metadata']	[(0, 30)]
0IQ-W2_0PS0	Normal	['Normal', 'Normal']	[]	[]	[]
L3m3B8QUsoo	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata', 'Audio', 'Vision component']	[(0, 4)]
3L30Uz2WGps	Offensive	['Offensive', 'Hateful', 'Offensive']	['Egyptian', 'Woman', 'Man']	['Transcript', 'Vision component']	[(0, 58)]
lv8elRv03u0	Hateful	['Hateful', 'Hateful']	['Woman']	['Transcript']	[(1, 20)]
g1Qefe7W0oY	Normal	['Normal', 'Normal']	[]	[]	[]
IRjicQku3w0	Normal	['Normal', 'Normal']	[]	[]	[]
5q17d933Cm4	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
JzpHgvg1EvM	Hateful	['Hateful', 'Normal', 'Hateful']	['LGBTQ', 'Man']	['Transcript', 'Audio', 'Metadata']	[(0, 11)]
BaxDwsKzwMk	Normal	['Normal', 'Normal']	[]	[]	[]
hWdd4YaGxaQ	Offensive	['Offensive', 'Offensive']	['Man']	['Transcript', 'Audio', 'Metadata']	[(0, 9)]
oZIc-6NFg2Y	Normal	['Normal', 'Normal']	[]	[]	[]
8LhbS6G-xNM	Normal	['Normal', 'Normal']	[]	[]	[]
1PEr_STq3jk	Offensive	['Offensive', 'Offensive']	[]	['Transcript']	[(18, 35)]
KJ7FY0vjfSQ	Normal	['Normal', 'Normal']	[]	[]	[]
W1-Xlw_Q8cQ	Normal	['Normal', 'Normal']	[]	[]	[]
ceIhrPgjJXY	Offensive	['Normal', 'Offensive', 'Offensive']	['Woman']	['Transcript']	[(1, 8)]
D0oUNSw4Rb8	Hateful	['Hateful', 'Hateful']	['Woman']	['Transcript', 'Audio', 'Vision component']	[(10, 37)]
r3y64Z8ScUY	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component', 'Metadata']	[(1, 23)]
gTpQcw2IXtw	Normal	['Normal', 'Normal']	[]	[]	[]
cu6OG3YsYBE	Normal	['Normal', 'Normal']	[]	[]	[]
1mWWYQhzaAE	Normal	['Normal', 'Normal']	[]	[]	[]
VuIGw1nQ2jY	Normal	['Normal', 'Normal']	[]	[]	[]
P-nZjOeWKis	Normal	['Normal', 'Normal']	[]	[]	[]
GIbu4VTCQF8	Normal	['Normal', 'Normal']	[]	[]	[]
Wyoym9GWiQ8	Normal	['Normal', 'Normal']	[]	[]	[]
HhZKvCSSueI	Normal	['Normal', 'Normal']	[]	[]	[]
KGFgzLxt0d0	Hateful	['Hateful', 'Hateful']	['Woman']	['Transcript', 'Vision component']	[(0, 24)]
alDztAZskbY	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata']	[(12, 29)]
RzHmJ32vGMI	Normal	['Normal', 'Normal']	[]	[]	[]
BjPMfwDftTE	Offensive	['Normal', 'Offensive', 'Offensive']	['Black']	['Metadata']	[]
yEhiLe8J3GQ	Offensive	['Offensive', 'Normal', 'Offensive']	['Woman']	['Audio', 'Metadata']	[(1, 9)]
r0FhqzNA3TE	Normal	['Normal', 'Normal']	[]	[]	[]
IET_tUu8u0Y	Normal	['Normal', 'Normal']	[]	[]	[]
gYyNXeZXSI8	Normal	['Normal', 'Normal']	[]	[]	[]
bdJ-dKZ4Oes	Offensive	['Offensive', 'Offensive']	['Muslim', 'Christian']	['Transcript', 'Metadata', 'Vision component']	[(0, 60)]
t2KWh5O9798	Normal	['Normal', 'Normal']	[]	[]	[]
QUNmycJNpIE	Normal	['Normal', 'Normal']	[]	[]	[]
Ft4Fy8vWs-w	Offensive	['Offensive', 'Offensive']	[]	['Metadata']	[]
TVw55EP9LYY	Offensive	['Normal', 'Offensive', 'Offensive']	[]	['Transcript', 'Metadata']	[(1, 6)]
hbOsjwNDS2M	Offensive	['Hateful', 'Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(1, 15)]
Xs3283TKTWs	Offensive	['Counter Narrative', 'Offensive', 'Offensive']	['Man']	['Vision component', 'Transcript', 'Audio', 'Metadata']	[(12, 20)]
zG1iAo2-BXQ	Normal	['Normal', 'Normal']	[]	[]	[]
7juVc0cMr14	Normal	['Normal', 'Normal']	[]	[]	[]
I0gPws4B-_4	Normal	['Normal', 'Normal']	[]	[]	[]
wIOygasuA9c	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman', 'Survivors of sexual abuse']	['Vision component', 'Transcript', 'Metadata']	[(0, 59)]
us5pnF5V_QI	Normal	['Normal', 'Normal']	[]	[]	[]
aixtu01HQH8	Offensive	['Hateful', 'Offensive', 'Offensive']	['Egyptian', 'Woman', 'Man']	['Transcript', 'Audio', 'Vision component']	[(0, 57)]
UuAI1BvA9sA	Normal	['Normal', 'Normal']	[]	[]	[]
qfp0d1aSgko	Normal	['Normal', 'Normal']	[]	[]	[]
AsA_JYCI6w8	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
HPW66bO3FPE	Normal	['Normal', 'Normal']	[]	[]	[]
HKNcReoWUQ4	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata', 'Vision component']	[(0, 14)]
uhQ7sWT2bEE	Offensive	['Normal', 'Offensive', 'Offensive']	[]	['Metadata', 'Vision component']	[(0, 9)]
zomnSnFLabY	Hateful	['Hateful', 'Offensive', 'Hateful']	['Man']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(1, 56)]
k9OtaMbK0Ac	Offensive	['Offensive', 'Offensive']	[]	['Transcript', 'Vision component']	[(1, 21)]
khltIkpsgQg	Normal	['Normal', 'Normal']	[]	[]	[]
HSagMoE5lqU	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
Bo_dk7KbEJY	Normal	['Normal', 'Normal']	[]	[]	[]
Z2Cs5Oqm9iU	Hateful	['Hateful', 'Normal', 'Hateful']	['LGBTQ', 'Man']	['Transcript', 'Audio', 'Metadata']	[(0, 26)]
bMJ5kp8wFdM	Normal	['Normal', 'Normal']	[]	[]	[]
k85dG3DE9jI	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
iKcETp5BbAo	Normal	['Normal', 'Normal']	[]	[]	[]
ZMyHaXRKMXk	Normal	['Normal', 'Normal']	[]	[]	[]
USMsXPveyoE	Normal	['Normal', 'Normal']	[]	[]	[]
FusxEUi2MK4	Normal	['Normal', 'Offensive', 'Normal']	['Man']	['Transcript', 'Metadata', 'Vision component']	[(0, 10)]
iIXubV-fD5k	Normal	['Normal', 'Normal']	[]	[]	[]
f_xgJghPnz8	Normal	['Normal', 'Normal']	[]	[]	[]
npTjICcizk8	Offensive	['Normal', 'Offensive', 'Offensive']	['Woman']	['Metadata']	[]
vSDi0amTMH4	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata']	[(1, 17)]
T4ZOhdnqGVU	Normal	['Normal', 'Normal']	[]	[]	[]
8TPmlhvB_tw	Normal	['Normal', 'Normal']	[]	[]	[]
A2pvhBoMG2k	Normal	['Normal', 'Normal']	[]	[]	[]
Kg8GW7DhKeI	Normal	['Normal', 'Normal']	[]	[]	[]
hUrk26CM-uc	Normal	['Normal', 'Normal']	[]	[]	[]
IbFyBSUmZ3Q	Offensive	['Offensive', 'Offensive']	[]	['Transcript']	[(1, 15)]
fOzWzzN7sBQ	Offensive	['Offensive', 'Offensive']	[]	['Transcript', 'Audio', 'Metadata']	[]
scvkQNv0DI8	Normal	['Normal', 'Normal']	[]	[]	[]
T6aVK_Hgc-A	Hateful	['Hateful', 'Offensive', 'Hateful']	['Woman', 'Man']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(1, 60)]
ev7pTIf53lc	Offensive	['Offensive', 'Offensive']	['Woman', 'Delilah']	['Transcript', 'Audio', 'Metadata']	[(36, 41)]
INriNGhbyxY	Normal	['Normal', 'Normal']	[]	[]	[]
MfyJKBPBhdc	Offensive	['Offensive', 'Offensive']	['Man']	['Vision component']	[(1, 15)]
Rn9tUbFqQmQ	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata']	[]
My7tiIelSD8	Normal	['Normal', 'Normal']	[]	[]	[]
p3ZoxJ-9uCM	Offensive	['Offensive', 'Offensive']	['LGBTQ']	['Transcript', 'Metadata', 'Vision component']	[(0, 21)]
BZDDQtrK9Bg	Normal	['Normal', 'Normal']	[]	[]	[]
Y05AKSPwElU	Offensive	['Offensive', 'Normal', 'Offensive']	['Woman']	['Transcript', 'Audio']	[(15, 58)]
SHBU2djL75g	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Audio', 'Vision component']	[(10, 13), (22, 28), (51, 57)]
2OrFHiDWxZ4	Normal	['Normal', 'Normal']	[]	[]	[]
